tconst;averageRating;numVotes;Title;startYear;runtimeMinutes;genres;director
tt2245195;7;3657;The History of Future Folk;2012;86;Comedy,Music,Sci-Fi;
tt0443533;6.3;1493;The History of Love;2016;134;Drama,Romance,War;Radu Mihaileanu
tt3727120;6.9;1586;The History of Time Travel;2014;72;Drama,Sci-Fi;Ricky Kennedy
tt0087414;7;9192;The Hit;1984;98;Crime,Drama,Thriller;Stephen Frears
tt0107117;5.3;1019;The Hit List;1993;93;Action,Thriller;William Webb
tt1575694;5.3;11980;The Hit List;2011;90;Action,Thriller;William Kaufman
tt0091209;7.2;50792;The Hitcher;1986;97;Action,Mystery,Thriller;Robert Harmon
tt0455960;5.6;44582;The Hitcher;2007;84;Crime,Thriller;Dave Meyers
tt0934459;3.6;1098;The Hitchhiker;2007;86;Horror,Thriller;Leigh Scott
tt0045877;6.9;10080;The Hitch-Hiker;1953;71;Crime,Drama,Film-Noir;Ida Lupino
tt0371724;6.7;204904;The Hitchhiker's Guide to the Galaxy;2005;109;Adventure,Comedy,Sci-Fi;Garth Jennings
tt0102045;5.3;4228;The Hitman;1991;95;Action,Crime,Thriller;Aaron Norris
tt1959563;6.9;241256;The Hitman's Bodyguard;2017;118;Action,Comedy,Crime;Patrick Hughes
tt3745906;5.2;2136;The Hive;2014;93;Horror,Sci-Fi,Thriller;David Yarovesky
tt0051413;6;1573;The H-Man;1958;86;Crime,Horror,Sci-Fi;Ishirô Honda
tt1891923;4.5;2822;The Hoarder;2015;84;Crime,Horror,Thriller;Matt Winn
tt0462338;6.7;16996;The Hoax;2006;116;Biography,Comedy,Drama;Lasse Hallström
tt0903624;7.8;852941;The Hobbit: An Unexpected Journey;2012;169;Adventure,Fantasy;Peter Jackson
tt2310332;7.4;555337;The Hobbit: The Battle of the Five Armies;2014;144;Adventure,Fantasy;Peter Jackson
tt1170358;7.8;687246;The Hobbit: The Desolation of Smaug;2013;161;Adventure,Drama,Fantasy;Peter Jackson
tt0089283;5.7;3670;The Holcroft Covenant;1985;112;Action,Crime,Mystery;John Frankenheimer
tt0156610;7.5;4276;The Hole;1998;95;Drama,Fantasy,Musical;Ming-liang Tsai
tt0242527;6.2;47686;The Hole;2001;102;Drama,Mystery,Thriller;Nick Hamm
tt1085779;5.7;24024;The Hole;2009;92;Fantasy,Thriller;Joe Dante
tt11012320;6.7;1671;The Hole;2021;93;Drama;Michelangelo Frammartino
tt6198946;5.6;21268;The Hole in the Ground;2019;90;Drama,Horror,Mystery;Lee Cronin
tt0457939;6.9;304161;The Holiday;2006;136;Comedy,Romance;Nancy Meyers
tt8262802;5.7;10937;The Holiday Calendar;2018;95;Drama,Fantasy,Romance;Bradley Walsh
tt3714720;6.6;13898;The Hollars;2016;88;Comedy,Drama,Romance;John Krasinski
tt3827684;4.7;3325;The Hollow;2016;128;Crime,Drama,Mystery;Miles Doleac
tt6464360;4.9;1648;The Hollow Child;2017;88;Drama,Horror,Mystery;Jeremy Lutter
tt2918606;5.4;6035;The Hollow Point;2016;97;Crime,Drama,Thriller;Gonzalo López-Gallego
tt0044716;7.3;1862;The Holly and the Ivy;1952;83;Drama;George More O'Ferrall
tt4862506;4.2;1679;The Holly Kane Experiment;2017;103;Thriller;Tom Sands
tt0080881;6.2;4968;The Hollywood Knights;1980;91;Comedy;Floyd Mutrux
tt0019993;5.8;2209;The Hollywood Revue of 1929;1929;130;Comedy,Music;
tt0300270;6.7;4159;The Holy Girl;2004;106;Drama;Lucrecia Martel
tt0088040;8.1;4461;The Holy Innocents;1984;107;Drama;Mario Camus
tt0059417;7;1631;The Holy Man;1965;65;Comedy;Satyajit Ray
tt0071615;7.8;46289;The Holy Mountain;1973;114;Adventure,Drama,Fantasy;Alejandro Jodorowsky
tt0087328;7.5;1844;The Home and the World;1984;140;Drama;Satyajit Ray
tt0997188;6.8;2484;The Home of Dark Butterflies;2008;108;Drama;Dome Karukoski
tt2398231;6.6;34685;The Homesman;2014;122;Drama,Western;Tommy Lee Jones
tt0263776;8.1;7280;The Honest One;1984;93;Comedy,Drama;Ertem Egilmez
tt0061780;6.8;2773;The Honey Pot;1967;150;Comedy,Crime,Mystery;Joseph L. Mankiewicz
tt0064437;7;5653;The Honeymoon Killers;1970;107;Crime,Drama,Romance;
tt0054989;6.1;1487;The Honeymoon Machine;1961;87;Comedy,Romance;Richard Thorpe
tt7277942;4.5;1056;The Honeymoon Phase;2019;89;Horror,Sci-Fi,Thriller;Phillip G. Carroll Jr.
tt0373908;3.4;7521;The Honeymooners;2005;90;Comedy,Family,Romance;John Schultz
tt0010267;6.7;1021;The Hoodlum;1919;78;Comedy;Sidney Franklin
tt0043655;6.2;1094;The Hoodlum;1951;61;Crime,Drama,Film-Noir;Max Nosseck
tt2360446;4.8;2267;The Hooligan Factory;2014;90;Action,Comedy,Crime;Nick Nevern
tt1183276;5.9;16122;The Horde;2009;90;Action,Horror;
tt2331066;6.2;1073;The Horde;2012;129;Biography,Drama,History;Andrey Proshkin
tt0037790;6.6;1467;The Horn Blows at Midnight;1945;78;Comedy,Fantasy,Music;Raoul Walsh
tt0147556;7.2;1865;The Hornet;1998;107;Crime,Drama,Romance;Gorcin Stojanovic
tt2611026;6.7;2729;The Hornet's Nest;2014;93;Action,Documentary,History;
tt0056315;6.3;1688;The Horrible Dr. Hichcock;1962;88;Horror;Riccardo Freda
tt0065851;5.8;2831;The Horror of Frankenstein;1970;95;Horror,Sci-Fi;Jimmy Sangster
tt0058208;3.3;3127;The Horror of Party Beach;1964;78;Horror,Musical;Del Tenney
tt0063091;6.3;1094;The Horse in the Gray Flannel Suit;1968;113;Comedy,Drama,Family;Norman Tokar
tt0052902;7.1;11206;The Horse Soldiers;1959;120;Adventure,Drama,Romance;John Ford
tt0090907;6.9;1467;The Horse Thief;1986;88;Drama;
tt0119314;6.7;42752;The Horse Whisperer;1998;169;Drama,Romance,Western;Robert Redford
tt1060255;6.5;5296;The Horseman;2008;96;Crime,Thriller;Steven Kastrissios
tt0113362;7;6283;The Horseman on the Roof;1995;135;Adventure,Drama,Romance;Jean-Paul Rappeneau
tt0067216;6.2;1277;The Horsemen;1971;109;Action,Adventure,Drama;John Frankenheimer
tt0051739;7;3759;The Horse's Mouth;1958;97;Comedy;Ronald Neame
tt0067217;7.1;6994;The Hospital;1971;103;Comedy,Drama,Mystery;Arthur Hiller
tt0468492;7.1;128892;The Host;2006;120;Drama,Horror,Sci-Fi;Bong Joon Ho
tt1517260;5.8;117386;The Host;2013;125;Action,Adventure,Drama;Andrew Niccol
tt2201251;5.1;2113;The Hot Flashes;2013;99;Comedy,Sport;Susan Seidelman
tt0302640;5.5;100117;The Hot Chick;2002;104;Comedy,Fantasy;Tom Brady
tt0068718;6.8;6797;The Hot Rock;1972;101;Action,Comedy,Crime;Peter Yates
tt0099797;6.4;12977;The Hot Spot;1990;130;Crime,Drama,Romance;Dennis Hopper
tt0087428;5.9;8886;The Hotel New Hampshire;1984;109;Comedy,Drama;Tony Richardson
tt0496319;6;2872;The Hottest State;2006;117;Drama,Music,Romance;Ethan Hawke
tt0804492;1.9;38885;The Hottie & the Nottie;2008;91;Comedy,Romance;Tom Putnam
tt0031448;7.4;11294;The Hound of the Baskervilles;1939;80;Crime,Horror,Mystery;Sidney Lanfield
tt0052905;6.9;11943;The Hound of the Baskervilles;1959;87;Horror,Mystery;Terence Fisher
tt0076161;4.5;1267;The Hound of the Baskervilles;1978;85;Comedy,Crime,Horror;Paul Morrissey
tt0063084;7.7;1126;The Hour of the Furnaces;1968;260;Documentary,History,War;
tt2315558;6.1;1539;The Hour of the Lynx;2013;93;Crime,Drama;S?ren Kragh-Jacobsen
tt0070628;7.5;4699;The Hourglass Sanatorium;1973;124;Drama,Fantasy,Horror;Wojciech Has
tt0274558;7.5;136288;The Hours;2002;110;Drama,Romance;Stephen Daldry
tt2982158;4.5;2225;The Hours Till Daylight;2015;84;Drama,Horror,Thriller;Jon Garcia
tt11703050;6.8;20662;The House;2022;97;Animation,Comedy,Drama;
tt4481514;5.6;46088;The House;2017;88;Comedy,Crime;Andrew Jay Cohen
tt2640474;6.7;7677;The House at the End of Time;2013;101;Drama,Fantasy,Horror;Alejandro Hidalgo
tt0852713;5.5;87707;The House Bunny;2008;97;Comedy;Fred Wolf
tt0082966;6.1;15671;The House by the Cemetery;1981;86;Horror;Lucio Fulci
tt0075922;6;1310;The House by the Lake;1976;87;Horror,Thriller;William Fruet
tt7219324;6.5;1775;The House by the Sea;2017;107;Comedy,Drama;Robert Guédiguian
tt2125653;7.9;5372;The House I Live In;2012;108;Documentary;Eugene Jarecki
tt7524444;4;2029;The House Next Door: Meet the Blacks 2;2021;97;Action,Comedy,Horror;Deon Taylor
tt1188992;6.4;1362;The House of Branching Love;2009;102;Comedy,Drama;Mika Kaurismäki
tt0037794;7.2;5312;The House of Fear;1945;69;Crime,Film-Noir,Mystery;Roy William Neill
tt0200720;7;7845;The House of Mirth;2000;135;Drama,Romance;Terence Davies
tt0025272;6.5;1268;The House of Rothschild;1934;88;Biography,Drama,History;
tt0071627;4.2;1537;The House of Seven Corpses;1974;88;Horror;Paul Harrison
tt0072626;4.7;1077;The House of the Dead;1978;79;Comedy,Crime,Horror;Sharron Miller
tt1172994;6.3;49745;The House of the Devil;2009;95;Horror,Mystery;Ti West
tt0032610;7;1279;The House of the Seven Gables;1940;89;Drama,Thriller;Joe May
tt0107151;6.9;24312;The House of the Spirits;1993;145;Drama,Romance;Bille August
tt5910344;6.1;2325;The House of Tomorrow;2017;85;Comedy,Drama;Peter Livolsi
tt0119324;6.6;8436;The House of Yes;1997;85;Comedy,Drama;Mark Waters
tt0037795;6.6;3208;The House on 92nd Street;1945;88;Crime,Drama,Film-Noir;Henry Hathaway
tt0095333;6.1;2729;The House on Carroll Street;1988;101;Thriller;Peter Yates
tt4085238;5.2;2528;The House on Pine Street;2015;111;Drama,Horror,Mystery;
tt0085694;5.9;9529;The House on Sorority Row;1982;91;Horror,Mystery,Thriller;Mark Rosman
tt0043660;6.9;3566;The House on Telegraph Hill;1951;93;Crime,Drama,Film-Noir;Robert Wise
tt0065854;6.5;7075;The House That Dripped Blood;1971;102;Drama,Fantasy,Horror;Peter Duffell
tt4003440;6.8;85681;The House That Jack Built;2018;152;Crime,Drama,Horror;Lars von Trier
tt0064888;6.8;3880;The House That Screamed;1969;99;Horror,Mystery,Thriller;Narciso Ibá?ez Serrador
tt0084096;4.5;1341;The House Where Evil Dwells;1982;88;Horror;Kevin Connor
tt2119543;6.1;54062;The House with a Clock in Its Walls;2018;105;Comedy,Family,Fantasy;Eli Roth
tt0074287;7;5725;The House with Laughing Windows;1976;110;Horror,Mystery,Thriller;Pupi Avati
tt0150980;7.3;5418;The Housemaid;1960;109;Crime,Drama,Thriller;Kim Ki-young
tt1314652;6.4;11994;The Housemaid;2010;107;Drama,Thriller;Im Sang-soo
tt1958043;5.1;10186;The Houses October Built;2014;91;Horror,Thriller;Bobby Roe
tt7068818;4.6;4611;The Houses October Built 2;2017;101;Horror;Bobby Roe
tt0032612;6;1234;The Howards of Virginia;1940;116;Drama,History,War;Frank Lloyd
tt0082533;6.5;38798;The Howling;1981;91;Horror;Joe Dante
tt8769032;6.8;2878;The Hows of Us;2018;117;Comedy,Drama,Romance;Cathy Garcia-Molina
tt0039477;6.7;1869;The Hucksters;1947;115;Comedy,Drama,Romance;Jack Conway
tt0110074;7.2;83521;The Hudsucker Proxy;1994;111;Comedy,Drama,Fantasy;
tt1467304;4.4;84321;The Human Centipede (First Sequence);2009;92;Horror;Tom Six
tt1530509;3.8;41575;The Human Centipede 2 (Full Sequence);2011;91;Horror;Tom Six
tt1883367;2.7;18820;The Human Centipede III (Final Sequence);2015;102;Comedy,Horror;Tom Six
tt0036022;7;2349;The Human Comedy;1943;117;Comedy,Drama,Family;Clarence Brown
tt0053114;8.5;8911;The Human Condition I: No Greater Love;1959;208;Drama,History,War;Masaki Kobayashi
tt0053115;8.5;7154;The Human Condition II: Road to Eternity;1959;181;Drama,History,War;Masaki Kobayashi
tt0055233;8.8;6969;The Human Condition III: A Soldier's Prayer;1961;190;Drama,History,War;Masaki Kobayashi
tt1109477;5.1;2335;The Human Contract;2008;103;Drama;Jada Pinkett Smith
tt0080903;6.1;1537;The Human Factor;1979;115;Drama,Romance,Thriller;Otto Preminger
tt0031208;5.7;1453;The Human Monster;1939;76;Drama,Horror;Walter Summers
tt1427298;5;10987;The Human Race;2013;87;Action,Comedy,Horror;Paul Hough
tt1311075;6.6;1476;The Human Resources Manager;2010;103;Comedy,Drama;Eran Riklis
tt0308383;6.2;31801;The Human Stain;2003;106;Drama,Romance,Thriller;Robert Benton
tt0074653;6;1884;The Human Tornado;1976;96;Action,Comedy,Drama;Cliff Roquemore
tt6143568;4.5;11833;The Humanity Bureau;2017;95;Sci-Fi,Thriller;Rob W. King
tt0080058;3.9;1073;The Humanoid;1979;100;Fantasy,Mystery,Sci-Fi;
tt10023286;6.1;9881;The Humans;2021;108;Drama;Stephen Karam
tt13043436;5.2;1443;The Humans and the Mongoose;2021;120;Comedy,Fantasy,Horror;Sharif Arafah
tt1568343;5.6;7096;The Humbling;2014;112;Comedy,Drama,Romance;Barry Levinson
tt14589916;6.4;1017;The Hummingbird;2022;126;Drama;Francesca Archibugi
tt6866224;6.2;15780;The Hummingbird Project;2018;111;Drama,Thriller;Kim Nguyen
tt7352942;6.5;1081;The Humorist;2019;100;Drama;Michael Idov
tt0239096;7.4;1147;The Humpbacked Horse;1975;73;Adventure,Animation,Comedy;
tt2980648;7.3;86135;The Hundred-Foot Journey;2014;122;Comedy,Drama;Lasse Hallström
tt0085701;6.6;28139;The Hunger;1983;97;Drama,Horror;Tony Scott
tt1392170;7.2;961309;The Hunger Games;2012;142;Action,Adventure,Sci-Fi;Gary Ross
tt1951264;7.5;692746;The Hunger Games: Catching Fire;2013;146;Action,Adventure,Sci-Fi;Francis Lawrence
tt1951265;6.6;479429;The Hunger Games: Mockingjay - Part 1;2014;123;Action,Adventure,Sci-Fi;Francis Lawrence
tt1951266;6.5;350469;The Hunger Games: Mockingjay - Part 2;2015;137;Action,Adventure,Sci-Fi;Francis Lawrence
tt3138104;3.5;16333;The Hungover Games;2014;85;Adventure,Comedy,Fantasy;Josh Stolberg
tt6354784;7.1;1089;The Hungry;2017;100;Drama;Bornila Chatterjee
tt0050604;7.3;1103;The Hunchback Horse;1947;57;Adventure,Animation,Family;
tt0014142;7.2;5888;The Hunchback of Notre Dame;1923;133;Drama,Horror,Romance;Wallace Worsley
tt0031455;7.8;11938;The Hunchback of Notre Dame;1939;116;Drama,Romance;William Dieterle
tt0050781;6.6;3067;The Hunchback of Notre Dame;1956;115;Drama;Jean Delannoy
tt0116583;7;166723;The Hunchback of Notre Dame;1996;91;Animation,Drama,Family;
tt0060223;7.5;2356;The Hunt;1966;91;Drama,Thriller;Carlos Saura
tt2106476;8.3;349603;The Hunt;2012;115;Drama;Thomas Vinterberg
tt8244784;6.5;123021;The Hunt;2020;90;Action,Horror,Thriller;Craig Zobel
tt0099810;7.5;209237;The Hunt for Red October;1990;135;Action,Adventure,Thriller;John McTiernan
tt0113360;5.9;5554;The Hunted;1995;111;Action,Drama,Thriller;J.F. Lawton
tt0269347;6;50068;The Hunted;2003;94;Action,Crime,Drama;William Friedkin
tt3149900;4.7;1477;The Hunted;2013;89;Horror,Mystery,Thriller;Josh Stewart
tt0080907;6.2;6960;The Hunter;1980;97;Action,Biography,Comedy;Buzz Kulik
tt1190072;6.2;1583;The Hunter;2010;90;Drama,Thriller;Rafi Pitts
tt1703148;6.7;40650;The Hunter;2011;102;Adventure,Drama,Thriller;Daniel Nettheim
tt0074123;6.5;2371;The Hunter Will Get You;1976;110;Action,Crime,Thriller;Philippe Labro
tt0051750;6.4;1568;The Hunters;1958;108;Action,Drama,Romance;Dick Powell
tt0076286;7.5;1005;The Hunters;1977;168;Drama;Theodoros Angelopoulos
tt0116736;7;9137;The Hunters;1996;113;Crime,Thriller;Kjell Sundvall
tt1591504;4;2150;The Hunters;2011;111;Crime,Horror,Thriller;Chris Briant
tt2674358;5.5;10157;The Hunter's Prayer;2017;91;Action,Thriller;Jonathan Mostow
tt4185572;7.4;6430;The Hunting Ground;2015;103;Documentary;Kirby Dick
tt0067224;6.2;3299;The Hunting Party;1971;111;Action,Drama,Western;Don Medford
tt0455782;6.8;25817;The Hunting Party;2007;101;Adventure,Comedy,Drama;Richard Shepard
tt11981274;2.6;1468;The Huntress of Auschwitz;2022;83;Horror,Thriller,War;Richard John Taylor
tt8284860;4.4;3162;The Huntress: Rune of the Dead;2019;109;Action,Drama,Fantasy;Rasmus Tirzitis
tt2381991;6.1;116356;The Huntsman: Winter's War;2016;114;Action,Adventure,Drama;Cedric Nicolas-Troyan
tt0029030;7.2;2888;The Hurricane;1937;104;Action,Adventure,Drama;John Ford
tt0174856;7.6;100510;The Hurricane;1999;146;Biography,Drama,Sport;Norman Jewison
tt5360952;5.1;21862;The Hurricane Heist;2018;103;Action,Adventure,Crime;Rob Cohen
tt0887912;7.5;465392;The Hurt Locker;2008;131;Drama,Thriller,War;Kathryn Bigelow
tt1298644;5.4;63627;The Hustle;2019;93;Comedy,Crime;Chris Addison
tt0054997;8;85111;The Hustler;1961;134;Drama,Sport;Robert Rossen
tt7520568;5.3;1872;The Hyperions;2022;90;Action,Comedy;Jon McDonald
tt1556243;5.6;8460;The Hypnotist;2012;122;Crime,Drama,Thriller;Lasse Hallström
tt0077707;7.4;1157;The Hypothesis of the Stolen Painting;1978;66;Drama,Mystery;Raúl Ruiz
tt0080513;5.4;1134;The Chain Reaction;1980;92;Action,Drama,Sci-Fi;Ian Barry
tt0772172;4.3;1168;The Chair;2007;89;Drama,Horror,Thriller;Brett Sullivan
tt0064148;5.5;1348;The Chairman;1969;93;Action,Drama,Thriller;J. Lee Thompson
tt0057933;7.2;2407;The Chalk Garden;1964;106;Drama,Mystery;Ronald Neame
tt12683756;6.1;9005;The Chalk Line;2022;106;Horror,Mystery,Thriller;Ignacio Tatay
tt0083726;6.2;2532;The Challenge;1982;113;Action,Drama;John Frankenheimer
tt0365043;5.2;3212;The Challenge;2003;92;Adventure,Comedy,Family;Craig Shapiro
tt14812496;6.6;1087;The Challenge;2023;164;Drama;Klim Shipenko
tt1974382;5.5;1441;The Challenger;2015;95;Drama,Sport;Kent Moran
tt7783966;5.9;1077;The Challenger Disaster;2019;98;Drama;Nathan VonMinden
tt0115862;6;15871;The Chamber;1996;113;Crime,Drama,Thriller;James Foley
tt5167934;4.4;1239;The Chamber;2016;88;Horror,Thriller;Ben Parker
tt8331988;7;1964;The Chambermaid;2018;102;Drama;Lila Avilés
tt0129923;6.6;1449;The Chambermaid on the Titanic;1997;101;Drama,Romance;Bigas Luna
tt1359553;5.5;2010;The Chameleon;2010;106;Biography,Crime,Drama;Jean-Paul Salomé
tt0021730;7.2;3486;The Champ;1931;86;Drama,Family,Sport;King Vidor
tt0078950;6.8;9025;The Champ;1979;121;Drama,Sport;Franco Zeffirelli
tt11369540;6.7;1567;The Champion;2020;91;Biography,Drama,History;Maciej Barczewski
tt8515700;6.5;1923;The Champion;2019;105;Comedy,Drama;Leonardo D'Agostini
tt10165918;3.4;2278;The Changed;2021;78;Horror,Sci-Fi,Thriller;Michael Mongillo
tt1431279;5.9;1238;The Changed Man;1998;106;Comedy,Romance;Mohamad Reza Honarmand
tt0080516;7.2;38014;The Changeling;1980;107;Horror,Mystery;Peter Medak
tt5699060;5.4;1691;The Changeover;2017;95;Fantasy,Horror,Thriller;
tt1488555;6.3;191093;The Change-Up;2011;112;Comedy,Fantasy;David Dobkin
tt15665274;5.5;1261;The Channel;2023;95;Action,Crime,Thriller;William Kaufman
tt0077318;7.3;2431;The Chant of Jimmie Blacksmith;1978;122;Biography,Crime,Drama;Fred Schepisi
tt0252487;9.2;42174;The Chaos Class;1975;87;Comedy,Drama;Ertem Egilmez
tt8941422;2.2;3815;The Chaos Class Again;2019;106;Comedy;Doga Can Anafarta
tt0252488;8.9;24186;The Chaos Class Failed the Class;1975;91;Comedy;Ertem Egilmez
tt0289968;7.3;8857;The Chaos Class Is Fretting Over;1978;88;Adventure,Comedy,Drama;Kartal Tibet
tt0252489;8.6;18486;The Chaos Class Is on Vacation;1977;97;Adventure,Comedy,Drama;Ertem Egilmez
tt0252490;8.7;20473;The Chaos Class Is Waking Up;1977;94;Adventure,Comedy;Ertem Egilmez
tt0488834;6.3;6114;The Chaos Class: Bye Bye;1981;81;Comedy;Ertem Egilmez
tt1663187;5.1;5328;The Chaperone;2011;104;Action,Comedy,Family;Stephen Herek
tt2690226;6.6;1817;The Chaperone;2018;108;Drama;Michael Engler
tt0050243;7.7;1556;The Chaplin Revue;1959;128;Comedy;Charles Chaplin
tt0055841;5.5;1010;The Chapman Report;1962;125;Drama,Romance;George Cukor
tt0027438;7;5330;The Charge of the Light Brigade;1936;115;Action,Adventure,Romance;Michael Curtiz
tt0062790;6.6;3760;The Charge of the Light Brigade;1968;139;Drama,History,War;Tony Richardson
tt5668850;6.6;1203;The Charmer;2017;100;Drama,Romance,Thriller;Milad Alami
tt4633662;4.3;1356;The Charnel House;2016;90;Horror,Mystery,Thriller;Craig Moss
tt0038409;6.5;2378;The Chase;1946;86;Crime,Film-Noir,Romance;Arthur Ripley
tt0060232;7.1;12802;The Chase;1966;134;Crime,Drama,Thriller;Arthur Penn
tt0109402;5.8;21809;The Chase;1994;97;Action,Adventure,Comedy;Adam Rifkin
tt8088944;6.6;3429;The Chase;2017;110;Crime,Drama,Mystery;Kim Hong Sun
tt1190539;7.8;70395;The Chaser;2008;125;Action,Crime,Drama;Na Hong-jin
tt1670269;5.2;1299;The Chateau Meroux;2011;94;Comedy,Romance;Bob Fugger
tt0077321;6.4;5479;The Cheap Detective;1978;92;Comedy,Crime,Mystery;Robert Moore
tt0005078;6.5;2690;The Cheat;1915;59;Drama,Romance;Cecil B. DeMille
tt0068364;5.4;1390;The Cheerleaders;1973;84;Comedy,Sport;Paul Glickler
tt0452032;5.7;1394;The Chef;2005;116;Drama;Mats Arehn
tt1911553;6.6;17869;The Chef;2012;84;Comedy,Drama;Daniel Cohen
tt1345728;7;1499;The Chef of South Polar;2009;125;Comedy,Drama;Sh?ichi Okita
tt0103949;7;1111;The Chekist;1992;89;Drama;Aleksandr Rogozhkin
tt0076696;7.5;3950;The Chess Players;1977;129;Comedy,Drama,History;Satyajit Ray
tt0065542;6.8;4928;The Cheyenne Social Club;1970;103;Western;Gene Kelly
tt0075838;4.9;1363;The Child;1977;82;Horror;Robert Voskanian
tt0456396;7.4;19206;The Child;2005;95;Crime,Drama,Romance;
tt27534328;7;1956;The Childe;2023;118;Action,Drama,Thriller;Park Hoon-jung
tt2815902;6.1;6345;The Childhood of a Leader;2015;115;Drama;Brady Corbet
tt0080527;5.4;2514;The Children;1980;93;Horror,Sci-Fi;Max Kalmanowicz
tt1172571;5.9;18701;The Children;2008;84;Horror,Mystery,Thriller;Tom Shankland
tt6040662;6.7;14374;The Children Act;2017;105;Drama;Richard Eyre
tt0034493;7.7;2958;The Children Are Watching Us;1943;84;Drama;Vittorio De Sica
tt0889588;7;9885;The Children of Huang Shi;2008;125;Drama,War;Roger Spottiswoode
tt0090610;6.7;2314;The Children of Noisy Village;1986;87;Family;Lasse Hallström
tt0167926;7.4;3084;The Children of the Marshland;1999;115;Comedy,Drama;Jean Becker
tt0054743;7.8;17767;The Children's Hour;1961;108;Drama,Romance;William Wyler
tt7215388;7.2;3856;The China Hustle;2017;82;Documentary;Jed Rothstein
tt0078966;7.4;32083;The China Syndrome;1979;122;Drama,Thriller;James Bridges
tt0425985;6.6;2473;The Chinese Botanist's Daughters;2006;105;Drama,Romance;Sijie Dai
tt0113475;6.7;1437;The Chinese Feast;1995;100;Comedy,Romance;Hark Tsui
tt0092752;7.1;5792;The Chipmunk Adventure;1987;78;Adventure,Animation,Comedy;Janice Karman
tt0094869;6.6;2400;The Chocolate War;1988;104;Drama;Keith Gordon
tt3797868;6.5;44257;The Choice;2016;111;Drama,Romance;Ross Katz
tt0075845;5.6;1839;The Choirboys;1977;119;Comedy,Crime,Drama;Robert Aldrich
tt0372824;7.8;65421;The Chorus;2004;97;Drama,Music;Christophe Barratier
tt0077332;5.5;1481;The Chosen;1977;102;Horror;Alberto De Martino
tt0082175;7.2;2332;The Chosen;1981;108;Drama;Jeremy Kagan
